industry_category,stock_id,stock_name,type,date
認購權證(不含牛證),080732,華通元大39購06,twse,2024-12-05
認購權證(不含牛證),080733,台積電元大38購17,twse,2024-12-05
認購權證(不含牛證),080734,台積電元大38購18,twse,2024-12-05
認購權證(不含牛證),080735,台積電元大38購19,twse,2024-12-05
認購權證(不含牛證),080736,金像電元大39購03,twse,2024-12-05
認購權證(不含牛證),080737,技嘉元大38購28,twse,2024-12-05
認購權證(不含牛證),080738,技嘉元大38購29,twse,2024-12-05
認購權證(不含牛證),080739,技嘉元大38購30,twse,2024-12-05
認售權證(不含熊證),08073P,中磊群益23售01,twse,2024-12-05
認售權證(不含熊證),08073T,奇鋐群益3A售14,twse,2024-12-05
認售權證(不含熊證),08073U,臺股指凱基35售13,twse,2024-12-05
認購權證(不含牛證),080740,台光電元大39購07,twse,2024-12-05
認購權證(不含牛證),080741,建準元大38購06,twse,2024-12-05
認購權證(不含牛證),080742,聯發科元大38購20,twse,2024-12-05
認購權證(不含牛證),080743,聯發科元大38購21,twse,2024-12-05
認購權證(不含牛證),080744,聯發科元大39購11,twse,2024-12-05
認購權證(不含牛證),080745,聯詠元大38購03,twse,2024-12-05
認購權證(不含牛證),080746,聯詠元大38購04,twse,2024-12-05
認購權證(不含牛證),080747,聯詠元大3A購02,twse,2024-12-05
認購權證(不含牛證),080748,健鼎元大38購02,twse,2024-12-05
認購權證(不含牛證),080749,健鼎元大38購03,twse,2024-12-05
認售權證(不含熊證),08074P,台積電統一22售10,twse,2024-12-05
認售權證(不含熊證),08074T,聯詠群益3C售01,twse,2024-12-05
認售權證(不含熊證),08074U,臺股指凱基35售14,twse,2024-12-05
認購權證(不含牛證),080750,健鼎元大38購04,twse,2024-12-05
認購權證(不含牛證),080751,緯創元大38購15,twse,2024-12-05
認購權證(不含牛證),080752,緯創元大38購16,twse,2024-12-05
認購權證(不含牛證),080753,緯創元大38購17,twse,2024-12-05
認購權證(不含牛證),080754,辛耘元大39購01,twse,2024-12-05
認購權證(不含牛證),080755,瑞鼎元大38購02,twse,2024-12-05
認購權證(不含牛證),080756,上緯控元大39購01,twse,2024-12-05
認購權證(不含牛證),080757,定穎控元大38購04,twse,2024-12-05
認購權證(不含牛證),080758,定穎控元大38購05,twse,2024-12-05
認購權證(不含牛證),080759,定穎控元大38購06,twse,2024-12-05
認售權證(不含熊證),08075P,金像電統一22售03,twse,2024-12-05
認售權證(不含熊證),08075T,創意群益3A售21,twse,2024-12-05
認售權證(不含熊證),08075U,上証2X元大31售02,twse,2024-12-05
認購權證(不含牛證),080760,材料元大39購06,twse,2024-12-05
認購權證(不含牛證),080761,南寶元大38購03,twse,2024-12-05
認購權證(不含牛證),080762,虹堡元大38購01,twse,2024-12-05
認購權證(不含牛證),080763,豐藝元大38購04,twse,2024-12-05
認購權證(不含牛證),080764,豐藝元大38購05,twse,2024-12-05
認購權證(不含牛證),080765,豐藝元大38購06,twse,2024-12-05
認購權證(不含牛證),080766,聯茂元大38購02,twse,2024-12-05
認購權證(不含牛證),080767,聯茂元大38購03,twse,2024-12-05
認購權證(不含牛證),080768,愛普元大38購08,twse,2024-12-05
認購權證(不含牛證),080769,愛普元大38購09,twse,2024-12-05
認售權證(不含熊證),08076P,長榮統一22售17,twse,2024-12-05
認售權證(不含熊證),08076T,健策群益3A售06,twse,2024-12-05
認售權證(不含熊證),08076U,上証2X元大31售03,twse,2024-12-05
認購權證(不含牛證),080770,愛普元大38購10,twse,2024-12-05
認購權證(不含牛證),080771,晶心科元大39購03,twse,2024-12-05
認購權證(不含牛證),080772,嘉基元大38購01,twse,2024-12-05
認購權證(不含牛證),080773,華東元大38購02,twse,2024-12-05
認購權證(不含牛證),080774,華東元大38購03,twse,2024-12-05
認購權證(不含牛證),080775,臺股指元大3A購22,twse,2024-12-05
認購權證(不含牛證),080776,臺股指元大3A購23,twse,2024-12-05
認購權證(不含牛證),080777,臺股指元大3A購24,twse,2024-12-05
認購權證(不含牛證),080778,台灣50元富38購02,twse,2024-12-05
認購權證(不含牛證),080779,滬深2X元富3B購01,twse,2024-12-05
認售權證(不含熊證),08077P,聯詠統一22售04,twse,2024-12-05
認售權證(不含熊證),08077T,力成群益3C售02,twse,2024-12-05
認售權證(不含熊證),08077U,道瓊銀元大31售02,twse,2024-12-05
認購權證(不含牛證),080780,元債2X元富48購01,twse,2024-12-05
認購權證(不含牛證),080781,美債2X元富42購02,twse,2024-12-05
認購權證(不含牛證),080782,美債2X元富43購01,twse,2024-12-05
認購權證(不含牛證),080783,士電元富38購02,twse,2024-12-05
認購權證(不含牛證),080784,中砂元富38購01,twse,2024-12-05
認購權證(不含牛證),080785,上銀元富38購01,twse,2024-12-05
認購權證(不含牛證),080786,川湖元富3B購03,twse,2024-12-05
認購權證(不含牛證),080787,川湖元富3B購04,twse,2024-12-05
認購權證(不含牛證),080788,華泰元富38購03,twse,2024-12-05
認購權證(不含牛證),080789,華泰元富39購03,twse,2024-12-05
認售權證(不含熊證),08078P,台積電國泰24售05,twse,2024-12-05
認售權證(不含熊證),08078T,群光元大3A售06,twse,2024-12-05
認售權證(不含熊證),08078U,堤維西元大31售01,twse,2024-12-05
認購權證(不含牛證),080790,華泰元富42購01,twse,2024-12-05
認購權證(不含牛證),080791,敬鵬元富3B購01,twse,2024-12-05
認購權證(不含牛證),080792,鉅祥元富38購01,twse,2024-12-05
認購權證(不含牛證),080793,創意元富38購02,twse,2024-12-05
認購權證(不含牛證),080794,創意元富38購03,twse,2024-12-05
認購權證(不含牛證),080795,創意元富38購04,twse,2024-12-05
認購權證(不含牛證),080796,創意元富38購05,twse,2024-12-05
認購權證(不含牛證),080797,創意元富3B購01,twse,2024-12-05
認購權證(不含牛證),080798,創意元富3B購02,twse,2024-12-05
認購權證(不含牛證),080799,晶相光元富38購02,twse,2024-12-05
認售權證(不含熊證),08079P,SGBR2X凱基23售01,twse,2024-12-05
認售權證(不含熊證),08079T,緯創元大3A售18,twse,2024-12-05
認售權證(不含熊證),08079U,金像電元大31售09,twse,2024-12-05
認購權證(不含牛證),080800,上緯控元富38購01,twse,2024-12-05
認購權證(不含牛證),080801,定穎控元富38購01,twse,2024-12-05
認購權證(不含牛證),080802,定穎控元富38購02,twse,2024-12-05
認購權證(不含牛證),080803,材料元富38購04,twse,2024-12-05
認購權證(不含牛證),080804,材料元富39購04,twse,2024-12-05
認購權證(不含牛證),080805,南寶元富38購02,twse,2024-12-05
認購權證(不含牛證),080806,同欣電元富38購01,twse,2024-12-05
認購權證(不含牛證),080807,穎崴元富3B購01,twse,2024-12-05
認購權證(不含牛證),080808,愛普元富38購03,twse,2024-12-05
認購權證(不含牛證),080809,采鈺元富38購03,twse,2024-12-05
認售權證(不含熊證),08080P,SGBR2X凱基23售03,twse,2024-12-05
認售權證(不含熊證),08080T,材料元大3A售16,twse,2024-12-05
認售權證(不含熊證),08080U,創意元大31售17,twse,2024-12-05
認購權證(不含牛證),080810,臺股指元富3C購01,twse,2024-12-05
認購權證(不含牛證),080811,臺股指元富3C購02,twse,2024-12-05
認購權證(不含牛證),080812,士電群益3A購02,twse,2024-12-05
認購權證(不含牛證),080813,美時群益38購02,twse,2024-12-05
認購權證(不含牛證),080814,川湖群益41購03,twse,2024-12-05
認購權證(不含牛證),080815,聯電群益38購07,twse,2024-12-05
認購權證(不含牛證),080816,華通群益3A購03,twse,2024-12-05
認購權證(不含牛證),080817,敬鵬群益3A購03,twse,2024-12-05
認購權證(不含牛證),080818,技嘉群益38購19,twse,2024-12-05
認購權證(不含牛證),080819,瑞昱群益38購02,twse,2024-12-05
認售權證(不含熊證),08081P,SGBR2X凱基26售02,twse,2024-12-05
認售權證(不含熊證),08081T,材料元大3A售17,twse,2024-12-05
認售權證(不含熊證),08081U,嘉澤元大31售06,twse,2024-12-05
認購權證(不含牛證),080820,瑞昱群益3A購01,twse,2024-12-05
認購權證(不含牛證),080821,群光群益39購01,twse,2024-12-05
認購權證(不含牛證),080822,建準群益41購01,twse,2024-12-05
認購權證(不含牛證),080823,晶豪科群益38購01,twse,2024-12-05
認購權證(不含牛證),080824,偉訓群益42購02,twse,2024-12-05
認購權證(不含牛證),080825,緯創群益3A購05,twse,2024-12-05
認購權證(不含牛證),080826,緯創群益3A購06,twse,2024-12-05
認購權證(不含牛證),080827,創意群益41購02,twse,2024-12-05
認購權證(不含牛證),080828,永崴控群益42購01,twse,2024-12-05
認購權證(不含牛證),080829,定穎控群益38購03,twse,2024-12-05
認售權證(不含熊證),08082P,SGBR2X凱基28售03,twse,2024-12-05
認售權證(不含熊證),08082T,定穎控凱基3B售03,twse,2024-12-05
認售權證(不含熊證),08082U,友訊元富31售02,twse,2024-12-05
認購權證(不含牛證),080830,材料群益38購05,twse,2024-12-05
認購權證(不含牛證),080831,天鈺群益38購03,twse,2024-12-05
認購權證(不含牛證),080832,邁達特群益3A購01,twse,2024-12-05
認購權證(不含牛證),080833,豐藝群益38購01,twse,2024-12-05
認購權證(不含牛證),080834,豐藝群益39購01,twse,2024-12-05
認購權證(不含牛證),080835,訊芯群益3A購01,twse,2024-12-05
認購權證(不含牛證),080836,愛普群益3C購01,twse,2024-12-05
認購權證(不含牛證),080837,力智群益38購01,twse,2024-12-05
認購權證(不含牛證),080838,矽創群益3A購01,twse,2024-12-05
認購權證(不含牛證),080839,勤誠群益38購05,twse,2024-12-05
認售權證(不含熊證),08083P,聯電凱基23售11,twse,2024-12-05
認售權證(不含熊證),08083T,啟碁凱基3B售03,twse,2024-12-05
認售權證(不含熊證),08083U,美律元富31售01,twse,2024-12-05
認購權證(不含牛證),080840,臺股指群益38購13,twse,2024-12-05
認購權證(不含牛證),080841,臺股指群益38購14,twse,2024-12-05
認購權證(不含牛證),080842,臺股指群益38購15,twse,2024-12-05
認購權證(不含牛證),080843,臺股指群益38購16,twse,2024-12-05
認購權證(不含牛證),080844,臺股指群益38購17,twse,2024-12-05
認購權證(不含牛證),080845,電子類群益38購01,twse,2024-12-05
認購權證(不含牛證),080846,中興電國泰3A購01,twse,2024-12-05
認購權證(不含牛證),080847,華通國泰3A購01,twse,2024-12-05
認購權證(不含牛證),080848,辛耘國泰3A購01,twse,2024-12-05
認購權證(不含牛證),080849,中砂兆豐3A購02,twse,2024-12-05
認售權證(不含熊證),08084P,金像電凱基23售03,twse,2024-12-05
認售權證(不含熊證),08084T,矽力凱基3A售06,twse,2024-12-05
認售權證(不含熊證),08084U,長榮元富31售02,twse,2024-12-05
認購權證(不含牛證),080850,晶心科兆豐3B購01,twse,2024-12-05
認購權證(不含牛證),080851,士電台新38購01,twse,2024-12-05
認購權證(不含牛證),080852,聯發科台新39購01,twse,2024-12-05
認購權證(不含牛證),080853,緯創台新39購01,twse,2024-12-05
認購權證(不含牛證),080854,高力台新38購01,twse,2024-12-05
認購權證(不含牛證),080855,采鈺康和38購01,twse,2024-12-05
認購權證(不含牛證),080856,滬深2X國票42購02,twse,2024-12-05
認購權證(不含牛證),080857,美債2X國票3A購01,twse,2024-12-05
認購權證(不含牛證),080858,美債2X國票3C購01,twse,2024-12-05
認購權證(不含牛證),080859,FB越南國票3B購01,twse,2024-12-05
認售權證(不含熊證),08085P,長榮航凱基23售06,twse,2024-12-05
認售權證(不含熊證),08085T,臺股指凱基43售16,twse,2024-12-05
認售權證(不含熊證),08085U,長榮元富34售03,twse,2024-12-05
認購權證(不含牛證),080860,中砂國票39購03,twse,2024-12-05
認購權證(不含牛證),080861,國巨國票3A購01,twse,2024-12-05
認購權證(不含牛證),080862,華泰國票39購06,twse,2024-12-05
認購權證(不含牛證),080863,菱生國票39購03,twse,2024-12-05
認購權證(不含牛證),080864,聯發科國票39購07,twse,2024-12-05
認購權證(不含牛證),080865,長榮航國票3B購01,twse,2024-12-05
認購權證(不含牛證),080866,晶豪科國票38購04,twse,2024-12-05
認購權證(不含牛證),080867,玉晶光國票39購02,twse,2024-12-05
認購權證(不含牛證),080868,定穎控國票39購04,twse,2024-12-05
認購權證(不含牛證),080869,定穎控國票39購05,twse,2024-12-05
認售權證(不含熊證),08086P,奇鋐凱基22售04,twse,2024-12-05
認售權證(不含熊證),08086T,滬深2X中信3A售02,twse,2024-12-05
認售權證(不含熊證),08086U,創意元富31售04,twse,2024-12-05
認購權證(不含牛證),080870,台耀國票39購03,twse,2024-12-05
認購權證(不含牛證),080871,來頡國票3A購01,twse,2024-12-05
認購權證(不含牛證),080872,義隆富邦42購01,twse,2024-12-05
認購權證(不含牛證),080873,大立光富邦42購01,twse,2024-12-05
認購權證(不含牛證),080874,聯詠富邦3A購02,twse,2024-12-05
認購權證(不含牛證),080875,聯詠富邦3C購01,twse,2024-12-05
認購權證(不含牛證),080876,士電中信39購02,twse,2024-12-05
認購權證(不含牛證),080877,中砂中信38購01,twse,2024-12-05
認購權證(不含牛證),080878,川湖中信3A購01,twse,2024-12-05
認購權證(不含牛證),080879,川湖中信3B購01,twse,2024-12-05
認售權證(不含熊證),08087P,聯詠凱基24售03,twse,2024-12-05
認售權證(不含熊證),08087T,台灣50富邦42售02,twse,2024-12-05
認售權證(不含熊證),08087U,康舒元富31售01,twse,2024-12-05
認購權證(不含牛證),080880,聯發科中信38購04,twse,2024-12-05
認購權證(不含牛證),080881,緯創中信38購06,twse,2024-12-05
認購權證(不含牛證),080882,大聯大中信38購01,twse,2024-12-05
認購權證(不含牛證),080883,矽力中信38購04,twse,2024-12-05
認購權證(不含牛證),080884,巨大中信38購01,twse,2024-12-05
認購權證(不含牛證),080885,滬深2X永豐38購15,twse,2024-12-05
認購權證(不含牛證),080886,滬深2X永豐38購16,twse,2024-12-05
認購權證(不含牛證),080887,滬深2X永豐38購17,twse,2024-12-05
認購權證(不含牛證),080888,中興電永豐38購03,twse,2024-12-05
認購權證(不含牛證),080889,亞力永豐38購01,twse,2024-12-05
認售權證(不含熊證),08088P,威鋒電凱基22售01,twse,2024-12-05
認售權證(不含熊證),08088T,台灣50富邦42售03,twse,2024-12-05
認售權證(不含熊證),08088U,英業達統一33售04,twse,2024-12-05
認購權證(不含牛證),080890,中砂永豐38購02,twse,2024-12-05
認購權證(不含牛證),080891,中砂永豐3A購02,twse,2024-12-05
認購權證(不含牛證),080892,台達電永豐3A購01,twse,2024-12-05
認購權證(不含牛證),080893,台光電永豐39購04,twse,2024-12-05
認購權證(不含牛證),080894,鉅祥永豐3B購02,twse,2024-12-05
認購權證(不含牛證),080895,晶技永豐3A購01,twse,2024-12-05
認購權證(不含牛證),080896,新日興永豐3A購02,twse,2024-12-05
認購權證(不含牛證),080897,定穎控永豐38購03,twse,2024-12-05
認購權證(不含牛證),080898,虹堡永豐38購02,twse,2024-12-05
認購權證(不含牛證),080899,士電統一42購03,twse,2024-12-05
認售權證(不含熊證),08089P,金融類凱基25售03,twse,2024-12-05
認售權證(不含熊證),08089T,鴻海富邦3C售06,twse,2024-12-05
認售權證(不含熊證),08089U,陽明統一32售03,twse,2024-12-05
認購權證(不含牛證),080900,中砂統一42購04,twse,2024-12-05
認購權證(不含牛證),080901,中砂統一42購05,twse,2024-12-05
認購權證(不含牛證),080902,上銀統一42購02,twse,2024-12-05
認購權證(不含牛證),080903,川湖統一3C購07,twse,2024-12-05
認購權證(不含牛證),080904,川湖統一42購07,twse,2024-12-05
認購權證(不含牛證),080905,川湖統一46購01,twse,2024-12-05
認購權證(不含牛證),080906,友訊統一3C購01,twse,2024-12-05
認購權證(不含牛證),080907,致茂統一42購01,twse,2024-12-05
認購權證(不含牛證),080908,燿華統一42購01,twse,2024-12-05
認購權證(不含牛證),080909,瑞昱統一42購02,twse,2024-12-05
認售權證(不含熊證),08090P,SGBR2X元大22售03,twse,2024-12-05
認售權證(不含熊證),08090T,聯詠富邦3C售02,twse,2024-12-05
認售權證(不含熊證),08090U,萬海統一32售02,twse,2024-12-05
認購權證(不含牛證),080910,群光統一3C購02,twse,2024-12-05
認購權證(不含牛證),080911,建準統一3C購03,twse,2024-12-05
認購權證(不含牛證),080912,建準統一42購02,twse,2024-12-05
認購權證(不含牛證),080913,建準統一42購03,twse,2024-12-05
認購權證(不含牛證),080914,建準統一43購04,twse,2024-12-05
認購權證(不含牛證),080915,建準統一44購02,twse,2024-12-05
認購權證(不含牛證),080916,義隆統一44購01,twse,2024-12-05
認購權證(不含牛證),080917,鉅祥統一3C購01,twse,2024-12-05
認購權證(不含牛證),080918,鉅祥統一42購02,twse,2024-12-05
認購權證(不含牛證),080919,鉅祥統一48購01,twse,2024-12-05
認售權證(不含熊證),08091P,SGBR2X元大25售03,twse,2024-12-05
認售權證(不含熊證),08091T,勤誠富邦43售01,twse,2024-12-05
認售權證(不含熊證),08091U,萬海統一32售03,twse,2024-12-05
認購權證(不含牛證),080920,長榮統一44購01,twse,2024-12-05
認購權證(不含牛證),080921,慧洋統一42購01,twse,2024-12-05
認購權證(不含牛證),080922,神基統一42購03,twse,2024-12-05
認購權證(不含牛證),080923,嘉澤統一3C購02,twse,2024-12-05
認購權證(不含牛證),080924,碩天統一42購03,twse,2024-12-05
認購權證(不含牛證),080925,碩天統一42購04,twse,2024-12-05
認購權證(不含牛證),080926,碩天統一42購05,twse,2024-12-05
認購權證(不含牛證),080927,南寶統一42購03,twse,2024-12-05
認購權證(不含牛證),080928,正文統一44購01,twse,2024-12-05
認購權證(不含牛證),080929,天鈺統一3C購02,twse,2024-12-05
認售權證(不含熊證),08092P,寶齡元大23售02,twse,2024-12-05
認售權證(不含熊證),08092T,聯發科元富3A售16,twse,2024-12-05
認售權證(不含熊證),08092U,辛耘統一32售01,twse,2024-12-05
認購權證(不含牛證),080930,天鈺統一42購01,twse,2024-12-05
認購權證(不含牛證),080931,天鈺統一42購02,twse,2024-12-05
認購權證(不含牛證),080932,天鈺統一42購03,twse,2024-12-05
認購權證(不含牛證),080933,虹堡統一42購01,twse,2024-12-05
認購權證(不含牛證),080934,虹堡統一42購02,twse,2024-12-05
認購權證(不含牛證),080935,虹堡統一42購03,twse,2024-12-05
認購權證(不含牛證),080936,啟碁統一44購01,twse,2024-12-05
認購權證(不含牛證),080937,訊芯統一42購05,twse,2024-12-05
認購權證(不含牛證),080938,愛普統一42購02,twse,2024-12-05
認購權證(不含牛證),080939,晶心科統一42購06,twse,2024-12-05
認售權證(不含熊證),08093P,聯電元大23售40,twse,2024-12-05
認售權證(不含熊證),08093T,聯發科元富3A售17,twse,2024-12-05
認售權證(不含熊證),08093U,長榮富邦33售03,twse,2024-12-05
認購權證(不含牛證),080940,矽創統一3C購01,twse,2024-12-05
認購權證(不含牛證),080941,矽創統一42購02,twse,2024-12-05
認購權證(不含牛證),080942,矽創統一42購03,twse,2024-12-05
認購權證(不含牛證),080943,勤誠統一48購01,twse,2024-12-05
認購權證(不含牛證),080944,台灣50元富38購04,twse,2024-12-05
認購權證(不含牛證),080945,東陽元富38購01,twse,2024-12-05
認購權證(不含牛證),080946,川湖元富3B購05,twse,2024-12-05
認購權證(不含牛證),080947,川湖元富3B購06,twse,2024-12-05
認購權證(不含牛證),080948,裕隆元富38購02,twse,2024-12-05
認購權證(不含牛證),080949,華泰元富3C購02,twse,2024-12-05
認售權證(不含熊證),08094P,台積電元大23售43,twse,2024-12-05
認售權證(不含熊證),08094T,高力元富3A售01,twse,2024-12-05
認售權證(不含熊證),08094U,陽明永豐33售01,twse,2024-12-05
認購權證(不含牛證),080950,台積電元富38購06,twse,2024-12-05
認購權證(不含牛證),080951,台積電元富38購07,twse,2024-12-05
認購權證(不含牛證),080952,台積電元富3B購03,twse,2024-12-05
認購權證(不含牛證),080953,台積電元富3B購04,twse,2024-12-05
認購權證(不含牛證),080954,台積電元富42購04,twse,2024-12-05
認購權證(不含牛證),080955,友訊元富38購01,twse,2024-12-05
認購權證(不含牛證),080956,宏碁元富38購02,twse,2024-12-05
認購權證(不含牛證),080957,宏碁元富38購03,twse,2024-12-05
認購權證(不含牛證),080958,宏碁元富42購01,twse,2024-12-05
認購權證(不含牛證),080959,菱生元富38購03,twse,2024-12-05
認售權證(不含熊證),08095P,聯發科元大23售28,twse,2024-12-05
認售權證(不含熊證),08095T,世紀鋼元富3A售01,twse,2024-12-05
認售權證(不含熊證),08095U,奇鋐永豐31售06,twse,2024-12-05
認購權證(不含牛證),080960,技嘉元富52購01,twse,2024-12-05
認購權證(不含牛證),080961,凌陽元富38購02,twse,2024-12-05
認購權證(不含牛證),080962,志聖元富38購02,twse,2024-12-05
認購權證(不含牛證),080963,志聖元富38購03,twse,2024-12-05
認購權證(不含牛證),080964,長榮元富3B購01,twse,2024-12-05
認購權證(不含牛證),080965,美食元富38購01,twse,2024-12-05
認購權證(不含牛證),080966,晶豪科元富3B購01,twse,2024-12-05
認購權證(不含牛證),080967,華擎元富38購02,twse,2024-12-05
認購權證(不含牛證),080968,辛耘元富38購01,twse,2024-12-05
認購權證(不含牛證),080969,大眾控元富38購02,twse,2024-12-05
認售權證(不含熊證),08096P,長榮航元大23售29,twse,2024-12-05
認售權證(不含熊證),08096T,世紀鋼元富3A售02,twse,2024-12-05
認售權證(不含熊證),08096U,上証2X凱基31售03,twse,2024-12-05
認購權證(不含牛證),080970,南寶元富38購04,twse,2024-12-05
認購權證(不含牛證),080971,南寶元富38購05,twse,2024-12-05
認購權證(不含牛證),080972,瑞祺元富3B購01,twse,2024-12-05
認購權證(不含牛證),080973,晶心科元富3B購01,twse,2024-12-05
認購權證(不含牛證),080974,采鈺元富3B購01,twse,2024-12-05
認購權證(不含牛證),080975,滬深2X元大39購05,twse,2024-12-05
認購權證(不含牛證),080976,滬深2X元大3B購05,twse,2024-12-05
認購權證(不含牛證),080977,東陽元大38購09,twse,2024-12-05
認購權證(不含牛證),080978,士電元大38購01,twse,2024-12-05
認購權證(不含牛證),080979,中砂元大38購05,twse,2024-12-05
認售權證(不含熊證),08097P,奇鋐元大23售01,twse,2024-12-05
認售權證(不含熊證),08097T,電子類群益3A售01,twse,2024-12-05
認售權證(不含熊證),08097U,上銀凱基31售01,twse,2024-12-05
認購權證(不含牛證),080980,川湖元大38購12,twse,2024-12-05
認購權證(不含牛證),080981,川湖元大38購13,twse,2024-12-05
認購權證(不含牛證),080982,川湖元大38購14,twse,2024-12-05
認購權證(不含牛證),080983,華通元大38購11,twse,2024-12-05
認購權證(不含牛證),080984,華通元大38購12,twse,2024-12-05
認購權證(不含牛證),080985,華通元大38購13,twse,2024-12-05
認購權證(不含牛證),080986,台積電元大39購15,twse,2024-12-05
認購權證(不含牛證),080987,台積電元大3B購02,twse,2024-12-05
認購權證(不含牛證),080988,台積電元大3C購04,twse,2024-12-05
認購權證(不含牛證),080989,矽統元大38購06,twse,2024-12-05
認售權證(不含熊證),08098P,玉晶光元大23售13,twse,2024-12-05
認售權證(不含熊證),08098T,電子類群益3A售02,twse,2024-12-05
認售權證(不含熊證),08098U,智邦凱基32售01,twse,2024-12-05
認購權證(不含牛證),080990,矽統元大38購07,twse,2024-12-05
認購權證(不含牛證),080991,菱生元大38購05,twse,2024-12-05
認購權證(不含牛證),080992,建準元大39購03,twse,2024-12-05
認購權證(不含牛證),080993,聯發科元大38購22,twse,2024-12-05
認購權證(不含牛證),080994,聯發科元大38購23,twse,2024-12-05
認購權證(不含牛證),080995,聯發科元大3C購04,twse,2024-12-05
認購權證(不含牛證),080996,志聖元大38購02,twse,2024-12-05
認購權證(不含牛證),080997,志聖元大39購01,twse,2024-12-05
認購權證(不含牛證),080998,志聖元大3A購01,twse,2024-12-05
認購權證(不含牛證),080999,志聖元大3B購01,twse,2024-12-05
認售權證(不含熊證),08099P,上緯控元大23售02,twse,2024-12-05
認售權證(不含熊證),08099T,華固國票3B售02,twse,2024-12-05
認售權證(不含熊證),08099U,奇鋐凱基32售04,twse,2024-12-05
認購權證(不含牛證),081000,志聖元大3C購01,twse,2024-12-05
認購權證(不含牛證),081001,聯詠元大38購06,twse,2024-12-05
認購權證(不含牛證),081002,聯詠元大38購07,twse,2024-12-05
認購權證(不含牛證),081003,聯詠元大38購08,twse,2024-12-05
認購權證(不含牛證),081004,緯創元大38購18,twse,2024-12-05
認購權證(不含牛證),081005,緯創元大39購13,twse,2024-12-05
認購權證(不含牛證),081006,緯創元大3B購02,twse,2024-12-05
認購權證(不含牛證),081007,台積電第一36購01,twse,2024-12-05
認購權證(不含牛證),081008,辛耘元大39購02,twse,2024-12-05
認購權證(不含牛證),081009,長榮航第一33購01,twse,2024-12-05
認售權證(不含熊證),08100P,新唐元大23售07,twse,2024-12-05
認售權證(不含熊證),08100T,高力國票3A售05,twse,2024-12-05
認售權證(不含熊證),08100U,創意凱基31售15,twse,2024-12-05
認購權證(不含牛證),081010,辛耘元大3C購01,twse,2024-12-05
認購權證(不含牛證),081011,材料元大39購07,twse,2024-12-05
認購權證(不含牛證),081012,亞翔元大39購02,twse,2024-12-05
認購權證(不含牛證),081013,聯茂元大38購04,twse,2024-12-05
認購權證(不含牛證),081014,穎崴元大39購01,twse,2024-12-05
認購權證(不含牛證),081015,愛普元大38購11,twse,2024-12-05
認購權證(不含牛證),081016,愛普元大38購12,twse,2024-12-05
認購權證(不含牛證),081017,愛普元大38購13,twse,2024-12-05
認購權證(不含牛證),081018,晶心科元大39購04,twse,2024-12-05
認購權證(不含牛證),081019,晶心科元大3C購01,twse,2024-12-05
認售權證(不含熊證),08101P,矽力元大23售05,twse,2024-12-05
認售權證(不含熊證),08101T,道瓊2X凱基44售02,twse,2024-12-05
認售權證(不含熊證),08101U,華擎凱基32售02,twse,2024-12-05
認購權證(不含牛證),081020,元債2X群益42購05,twse,2024-12-05
認購權證(不含牛證),081021,美債2X群益42購04,twse,2024-12-05
認購權證(不含牛證),081022,東陽群益42購01,twse,2024-12-05
認購權證(不含牛證),081023,士電群益38購05,twse,2024-12-05
認購權證(不含牛證),081024,中興電群益3A購03,twse,2024-12-05
認購權證(不含牛證),081025,亞力群益3A購03,twse,2024-12-05
認購權證(不含牛證),081026,中砂群益3A購02,twse,2024-12-05
認購權證(不含牛證),081027,美時群益38購03,twse,2024-12-05
認購權證(不含牛證),081028,川湖群益42購04,twse,2024-12-05
認購權證(不含牛證),081029,川湖群益44購01,twse,2024-12-05
認售權證(不含熊證),08102P,富邦媒元大23售07,twse,2024-12-05
認售權證(不含熊證),08102T,台積電凱基3A售37,twse,2024-12-05
認售權證(不含熊證),08102U,中磊凱基31售03,twse,2024-12-05
認購權證(不含牛證),081030,國巨群益38購01,twse,2024-12-05
認購權證(不含牛證),081031,台積電群益45購01,twse,2024-12-05
認購權證(不含牛證),081032,台積電群益46購02,twse,2024-12-05
認購權證(不含牛證),081033,佳世達群益3A購01,twse,2024-12-05
認購權證(不含牛證),081034,宏碁群益3A購02,twse,2024-12-05
認購權證(不含牛證),081035,英業達群益3A購02,twse,2024-12-05
認購權證(不含牛證),081036,矽統群益38購05,twse,2024-12-05
認購權證(不含牛證),081037,技嘉群益38購20,twse,2024-12-05
認購權證(不含牛證),081038,微星群益3A購02,twse,2024-12-05
認購權證(不含牛證),081039,台光電群益3A購03,twse,2024-12-05
認售權證(不含熊證),08103P,SGBR2X國票22售02,twse,2024-12-05
認售權證(不含熊證),08103T,英業達凱基3A售06,twse,2024-12-05
認售權證(不含熊證),08103U,裕隆元富31售06,twse,2024-12-05
認購權證(不含牛證),081040,群光群益3A購01,twse,2024-12-05
認購權證(不含牛證),081041,建準群益39購05,twse,2024-12-05
認購權證(不含牛證),081042,飛宏群益38購02,twse,2024-12-05
認購權證(不含牛證),081043,志聖群益3A購02,twse,2024-12-05
認購權證(不含牛證),081044,鉅祥群益3C購01,twse,2024-12-05
認購權證(不含牛證),081045,長榮群益3A購05,twse,2024-12-05
認購權證(不含牛證),081046,長榮群益52購01,twse,2024-12-05
認購權證(不含牛證),081047,陽明群益3B購02,twse,2024-12-05
認購權證(不含牛證),081048,美食群益3A購01,twse,2024-12-05
